STATIONS_ID,MESS_DATUM,QUALITAETS_NIVEAU,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
433,1959-11-26,5,5.3,89.00,5.2,-.8,1012.70,-999,-2.7,-2.6,3.0,-999,0,.0,-999,0
433,1959-11-27,5,8.0,91.00,5.8,.9,1009.90,-999,-4.0,-2.9,2.4,-999,0,.0,-999,0
433,1959-11-28,5,6.0,88.00,7.7,5.0,1009.60,-999,.9,2.0,7.4,-999,1,3.9,-999,0
433,1959-11-29,5,3.7,85.00,7.3,4.4,1004.10,-999,-.1,2.0,9.0,-999,1,.9,-999,0
433,1959-11-30,5,7.3,97.00,7.1,2.7,996.30,-999,-1.0,.8,4.0,-999,0,.0,-999,0
433,1959-12-01,5,7.0,83.00,8.1,6.0,989.30,-999,1.9,2.7,10.5,-999,0,.0,-999,0
433,1959-12-02,5,8.0,98.00,7.4,2.9,997.60,-999,2.6,2.8,4.8,-999,0,.0,-999,0
433,1959-12-03,5,8.0,93.00,7.0,3.1,998.60,-999,1.1,1.6,4.1,-999,1,.3,-999,0
433,1959-12-04,5,7.7,88.00,6.6,2.8,997.80,-999,-1.2,.9,4.2,-999,1,.0,-999,0
433,1959-12-05,5,6.0,93.00,6.7,2.3,1004.20,-999,-3.1,-.8,4.4,-999,1,.0,-999,0
433,1959-12-06,5,8.0,92.00,4.4,-4.4,1010.10,-999,-1.3,-7.0,2.1,-999,8,5.3,-999,0
433,1959-12-07,5,8.0,85.00,2.8,-8.2,1006.50,-999,-7.7,-9.2,-6.6,-999,7,.1,-999,2
433,1959-12-08,5,8.0,85.00,3.0,-7.4,1003.30,-999,-8.6,-8.6,-6.9,-999,7,.1,-999,2
433,1959-12-09,5,8.0,90.00,3.5,-6.0,1006.60,-999,-7.7,-7.5,-5.3,-999,7,.0,-999,2
433,1959-12-10,5,8.0,91.00,4.3,-3.2,1010.10,-999,-6.0,-5.6,-2.3,-999,8,.9,-999,3
433,1959-12-11,5,8.0,93.00,4.3,-3.7,1004.60,-999,-4.5,-4.5,-2.2,-999,7,.0,-999,2
433,1959-12-12,5,8.0,91.00,5.1,-.7,1013.10,-999,-4.1,-4.0,.8,-999,7,.0,-999,2
433,1959-12-13,5,8.0,89.00,5.3,-.4,1017.00,-999,-1.3,-.8,.8,-999,7,.1,-999,2
433,1959-12-14,5,8.0,92.00,5.3,-.8,1015.00,-999,-1.7,-1.3,-.1,-999,7,.0,-999,2
433,1959-12-15,5,7.3,84.00,4.9,-1.0,1011.80,-999,-2.3,-2.0,1.0,-999,7,.2,-999,2
433,1959-12-16,5,4.7,90.00,4.5,-2.6,1008.60,-999,-6.9,-5.1,-.1,-999,0,.0,-999,2
433,1959-12-17,5,7.3,86.00,6.2,2.6,1004.30,-999,-6.1,-2.2,4.2,-999,0,.0,-999,1
433,1959-12-18,5,3.3,89.00,7.8,4.6,1000.40,-999,1.8,3.4,7.6,-999,1,4.7,-999,0
433,1959-12-19,5,5.0,87.00,7.2,3.7,1009.30,-999,-1.1,1.7,7.0,-999,0,.0,-999,0
433,1959-12-20,5,7.3,85.00,7.5,5.3,1001.00,-999,-2.4,1.7,6.3,-999,1,.0,-999,0
433,1959-12-21,5,8.0,94.00,8.7,5.6,993.00,-999,3.5,4.2,7.3,-999,1,5.9,-999,0
433,1959-12-22,5,5.3,96.00,6.9,2.0,998.80,-999,2.2,.9,5.4,-999,1,5.9,-999,0
433,1959-12-23,5,5.7,83.00,6.8,4.0,989.60,-999,-2.3,.1,7.0,-999,1,.0,-999,0
433,1959-12-24,5,7.7,94.00,7.7,3.7,991.10,-999,-.3,2.8,5.4,-999,8,.2,-999,0
433,1959-12-25,5,7.7,93.00,6.7,2.8,995.10,-999,-1.7,-1.8,4.8,-999,1,1.4,-999,0
433,1959-12-26,5,5.3,84.00,8.0,6.3,987.50,-999,.5,3.2,8.0,-999,1,6.5,-999,0
433,1959-12-27,5,3.7,76.00,7.4,6.2,987.20,-999,3.0,4.8,9.4,-999,1,16.0,-999,0
433,1959-12-28,5,4.7,83.00,7.7,5.6,987.60,-999,1.3,4.1,8.7,-999,1,.9,-999,0
433,1959-12-29,5,7.7,85.00,7.4,5.0,1002.50,-999,.2,2.8,6.0,-999,1,.0,-999,0
433,1959-12-30,5,6.3,78.00,7.4,6.1,999.50,-999,.9,3.5,9.7,-999,1,.6,-999,0
433,1959-12-31,5,5.7,86.00,7.5,5.1,1011.80,-999,1.4,3.5,7.6,-999,1,1.9,-999,0
433,1960-01-01,5,6.7,83.00,7.9,6.4,1001.60,-999,1.1,3.2,8.2,-999,0,.0,-999,0
433,1960-01-02,5,7.7,91.00,9.9,8.1,1001.60,-999,3.7,6.6,9.0,-999,1,.0,-999,0
433,1960-01-03,5,7.0,94.00,8.5,5.4,1009.00,-999,2.4,3.7,7.8,-999,1,1.9,-999,0
433,1960-01-04,5,8.0,97.00,8.0,3.9,1023.60,-999,3.6,3.5,5.2,-999,1,.0,-999,0
433,1960-01-05,5,7.7,90.00,8.3,6.0,1015.10,-999,2.3,3.4,7.5,-999,1,.0,-999,0
433,1960-01-06,5,6.3,80.00,6.6,4.0,1010.90,-999,1.0,2.4,7.4,-999,1,8.8,-999,0
433,1960-01-07,5,6.0,86.00,7.1,3.5,1007.80,-999,1.5,.9,5.8,-999,1,4.6,-999,0
433,1960-01-08,5,8.0,84.00,5.7,.9,1007.90,-999,-2.2,-.4,2.8,-999,1,4.3,-999,0
433,1960-01-09,5,5.3,85.00,3.9,-3.9,1013.70,-999,-7.2,-5.7,-.4,-999,8,.5,-999,0
433,1960-01-10,5,6.0,82.00,3.5,-4.8,1009.20,-999,-7.5,-6.3,-3.2,-999,7,.0,-999,1
433,1960-01-11,5,5.0,85.00,3.8,-5.4,997.20,-999,-6.0,-7.9,-2.0,-999,7,2.7,-999,5
433,1960-01-12,5,7.3,87.00,3.5,-6.2,1002.30,-999,-16.3,-10.3,-3.3,-999,7,.8,-999,8
433,1960-01-13,5,8.0,90.00,3.5,-5.6,1001.80,-999,-13.1,-8.3,-4.3,-999,7,1.9,-999,10
433,1960-01-14,5,4.7,89.00,3.1,-8.1,1000.50,-999,-6.9,-10.0,-2.5,-999,7,5.5,-999,18
433,1960-01-15,5,5.3,89.00,2.6,-9.2,1011.00,-999,-22.0,-14.0,-7.0,-999,7,.3,-999,18
433,1960-01-16,5,8.0,92.00,4.2,-3.8,1004.60,-999,-6.9,-7.2,-2.7,-999,7,.1,-999,18
433,1960-01-17,5,7.7,90.00,4.1,-4.0,1006.50,-999,-3.4,-5.3,-1.0,-999,7,2.0,-999,17
433,1960-01-18,5,8.0,85.00,4.5,-1.6,1000.30,-999,-11.7,-6.2,-.6,-999,7,.3,-999,12
433,1960-01-19,5,7.7,78.00,6.0,3.2,1000.00,-999,-5.5,-2.0,3.9,-999,7,.0,-999,9
433,1960-01-20,5,7.7,87.00,5.8,1.4,991.50,-999,-.6,-.3,3.4,-999,7,2.1,-999,6
433,1960-01-21,5,8.0,90.00,5.5,.0,1014.80,-999,-.8,-.7,2.0,-999,8,3.7,-999,6
433,1960-01-22,5,7.7,84.00,5.3,.8,1015.80,-999,-5.1,-1.6,2.3,-999,8,.2,-999,6
433,1960-01-23,5,6.0,86.00,6.7,3.3,1010.60,-999,-.2,.9,6.8,-999,1,.0,-999,4
433,1960-01-24,5,4.0,77.00,6.2,3.6,1005.70,-999,-1.1,1.6,6.8,-999,1,.0,-999,0
433,1960-01-25,5,4.3,74.00,6.3,4.3,1004.20,-999,-.6,1.2,8.6,-999,1,.0,-999,0
433,1960-01-26,5,4.0,81.00,7.0,4.8,1003.50,-999,-1.1,.8,9.1,-999,1,.4,-999,0
433,1960-01-27,5,8.0,87.00,6.8,3.3,1006.90,-999,-.9,1.9,4.7,-999,0,.0,-999,0
433,1960-01-28,5,7.7,95.00,7.0,2.9,1001.00,-999,1.2,1.8,3.7,-999,1,.1,-999,0
433,1960-01-29,5,7.3,74.00,6.7,5.0,1002.30,-999,1.9,3.3,7.5,-999,1,3.6,-999,0
433,1960-01-30,5,4.7,79.00,5.0,.0,1014.70,-999,-1.5,-1.4,4.1,-999,1,1.1,-999,0
433,1960-01-31,5,3.7,75.00,3.2,-5.0,1027.50,-999,-6.6,-6.2,-1.3,-999,8,.4,-999,0
433,1960-02-01,5,2.7,74.00,2.9,-6.0,1029.50,-999,-10.5,-8.4,-2.7,-999,0,.0,-999,0
433,1960-02-02,5,3.0,67.00,2.3,-7.6,1025.70,-999,-12.3,-11.0,-2.7,-999,0,.0,-999,0
433,1960-02-03,5,5.7,70.00,2.8,-5.4,1020.70,-999,-12.4,-10.8,-2.1,-999,0,.0,-999,0
433,1960-02-04,5,8.0,61.00,2.6,-4.6,1011.80,-999,-8.0,-7.3,-1.1,-999,0,.0,-999,0
433,1960-02-05,5,7.7,71.00,3.1,-4.4,1014.00,-999,-6.8,-7.0,-3.0,-999,7,.0,-999,0
433,1960-02-06,5,2.0,65.00,2.2,-7.9,1025.10,-999,-12.1,-10.6,-3.4,-999,7,.0,-999,0
433,1960-02-07,5,.7,65.00,2.1,-8.0,1038.40,-999,-14.1,-12.7,-3.6,-999,0,.0,-999,0
433,1960-02-08,5,1.0,52.00,2.0,-5.5,1034.30,-999,-15.7,-11.8,-1.1,-999,0,.0,-999,0
433,1960-02-09,5,1.3,53.00,2.5,-2.1,1023.30,-999,-13.0,-9.3,3.3,-999,0,.0,-999,0
433,1960-02-10,5,8.0,87.00,5.6,.5,1002.20,-999,-9.7,-5.7,2.4,-999,0,.0,-999,0
433,1960-02-11,5,7.3,84.00,5.8,1.5,996.20,-999,-1.5,-.2,3.2,-999,8,.4,-999,0
433,1960-02-12,5,8.0,79.00,5.3,1.3,987.50,-999,-1.8,.8,3.0,-999,8,.3,-999,0
433,1960-02-13,5,7.7,91.00,5.7,.2,988.50,-999,-.9,-.4,1.2,-999,7,.3,-999,0
433,1960-02-14,5,8.0,90.00,6.1,1.5,988.80,-999,-5.7,-1.8,3.8,-999,7,.0,-999,0
433,1960-02-15,5,5.0,88.00,5.7,.5,988.10,-999,-1.6,-.3,3.6,-999,8,3.3,-999,0
433,1960-02-16,5,4.3,83.00,5.1,.0,990.50,-999,-5.0,-2.4,2.7,-999,8,.3,-999,0
433,1960-02-17,5,6.7,71.00,4.6,.6,988.80,-999,-2.3,-.2,3.3,-999,7,.6,-999,1
433,1960-02-18,5,5.0,71.00,4.2,-.2,992.70,-999,-7.8,-3.8,3.4,-999,7,.0,-999,0
433,1960-02-19,5,5.7,73.00,4.8,1.5,998.20,-999,-7.0,-4.0,5.2,-999,0,.0,-999,0
433,1960-02-20,5,3.3,75.00,5.7,3.2,1004.30,-999,-4.7,-.4,6.8,-999,0,.0,-999,0
433,1960-02-21,5,5.7,78.00,6.6,4.1,999.80,-999,-1.0,2.2,8.7,-999,1,.0,-999,0
433,1960-02-22,5,6.3,89.00,6.4,2.4,995.00,-999,-6.3,-1.4,5.7,-999,1,2.4,-999,0
433,1960-02-23,5,7.7,82.00,7.0,4.6,993.70,-999,-.1,1.3,9.3,-999,0,.0,-999,0
433,1960-02-24,5,8.0,88.00,5.9,1.2,1003.70,-999,-.3,.0,3.6,-999,1,1.8,-999,0
433,1960-02-25,5,8.0,87.00,5.3,-.2,1006.00,-999,-1.4,-.8,.9,-999,8,4.9,-999,0
433,1960-02-26,5,5.3,83.00,4.2,-2.6,1013.10,-999,-3.3,-3.3,-.6,-999,1,.0,-999,0
433,1960-02-27,5,7.7,90.00,7.0,3.8,1012.50,-999,-5.8,-4.5,7.6,-999,0,.0,-999,0
433,1960-02-28,5,7.3,86.00,9.1,8.3,1012.30,-999,1.0,3.6,10.0,-999,1,2.6,-999,0
433,1960-02-29,5,7.7,89.00,10.1,8.3,1008.40,-999,4.1,7.2,10.8,-999,1,.0,-999,0
433,1960-03-01,5,8.0,94.00,7.9,4.4,1004.10,-999,3.2,3.8,7.2,-999,1,.0,-999,0
433,1960-03-02,5,7.0,82.00,8.5,8.1,1002.80,-999,-1.3,3.0,11.7,-999,1,4.6,-999,0
433,1960-03-03,5,7.7,88.00,9.1,7.1,1006.00,-999,3.7,6.0,10.5,-999,1,2.6,-999,0
433,1960-03-04,5,7.7,90.00,8.7,6.5,1009.90,-999,1.9,4.4,8.2,-999,1,1.9,-999,0
433,1960-03-05,5,5.3,90.00,7.0,3.2,1024.00,-999,3.4,2.4,7.0,-999,1,1.3,-999,0
433,1960-03-06,5,2.7,66.00,4.0,.0,1024.70,-999,-3.8,-2.2,3.8,-999,1,.0,-999,0
433,1960-03-07,5,4.7,60.00,3.3,-1.6,1019.90,-999,-4.1,-3.2,1.4,-999,0,.0,-999,0
433,1960-03-08,5,6.0,69.00,3.3,-2.9,1011.40,-999,-8.7,-7.2,-.6,-999,1,.0,-999,0
433,1960-03-09,5,.0,64.00,4.0,.8,1005.60,-999,-6.2,-5.0,5.5,-999,7,.3,-999,0
433,1960-03-10,5,5.0,58.00,4.8,4.4,1004.30,-999,-2.7,-1.2,8.6,-999,0,.0,-999,0
433,1960-03-11,5,5.3,57.00,5.4,6.7,1003.40,-999,-.9,1.1,11.3,-999,0,.0,-999,0
433,1960-03-12,5,8.0,72.00,6.9,6.4,1002.80,-999,2.3,4.1,8.6,-999,0,.0,-999,0
433,1960-03-13,5,8.0,91.00,7.4,4.2,1000.80,-999,2.4,2.8,6.6,-999,1,2.7,-999,0
433,1960-03-14,5,4.7,83.00,7.3,5.3,998.80,-999,2.0,2.9,9.0,-999,1,1.9,-999,0
433,1960-03-15,5,7.7,90.00,7.2,3.5,1000.70,-999,.4,1.4,6.6,-999,0,.0,-999,0
433,1960-03-16,5,8.0,91.00,6.4,1.8,1004.30,-999,.2,.4,3.4,-999,1,.0,-999,0
433,1960-03-17,5,8.0,90.00,6.3,1.6,1010.20,-999,.5,.9,3.0,-999,0,.0,-999,0
433,1960-03-18,5,8.0,84.00,5.3,.4,1018.20,-999,-.5,.0,1.3,-999,1,.1,-999,0
433,1960-03-19,5,8.0,87.00,5.7,1.0,1023.70,-999,-.7,-.2,1.5,-999,8,.0,-999,0
433,1960-03-20,5,8.0,90.00,6.4,2.4,1026.40,-999,-.3,.4,3.9,-999,7,.4,-999,0
433,1960-03-21,5,7.0,76.00,5.2,1.8,1026.10,-999,-2.6,-.3,5.3,-999,8,.0,-999,0
433,1960-03-22,5,.0,71.00,6.1,5.5,1022.50,-999,-3.9,-1.6,11.0,-999,0,.0,-999,0
433,1960-03-23,5,.3,60.00,5.7,6.8,1020.80,-999,-2.3,1.1,12.7,-999,0,.0,-999,0
433,1960-03-24,5,1.0,63.00,5.1,4.6,1018.90,-999,-2.8,-1.2,9.6,-999,0,.0,-999,0
433,1960-03-25,5,2.0,58.00,5.6,7.8,1010.70,-999,-.9,1.0,13.6,-999,0,.0,-999,0
433,1960-03-26,5,6.0,63.00,7.0,9.3,1001.50,-999,2.1,3.4,14.0,-999,0,.0,-999,0
433,1960-03-27,5,5.0,71.00,8.7,9.8,997.10,-999,5.6,6.8,16.9,-999,1,.0,-999,0
433,1960-03-28,5,8.0,87.00,7.8,5.6,999.10,-999,3.5,3.6,8.5,-999,1,.0,-999,0
433,1960-03-29,5,7.3,81.00,7.3,5.6,1002.50,-999,2.9,3.0,6.9,-999,1,.2,-999,0
433,1960-03-30,5,3.0,60.00,5.6,6.9,1007.90,-999,1.7,2.0,12.6,-999,1,.0,-999,0
433,1960-03-31,5,1.7,52.00,4.4,4.8,1010.40,-999,-2.3,-.3,9.6,-999,0,.0,-999,0
433,1960-04-01,5,.0,57.00,4.6,4.3,1011.00,-999,-4.1,-1.6,10.2,-999,0,.0,-999,0
433,1960-04-02,5,1.0,58.00,5.3,6.6,1011.70,-999,-3.9,-1.9,13.4,-999,0,.0,-999,0
433,1960-04-03,5,.7,52.00,5.2,8.6,1008.20,-999,-1.6,.8,15.4,-999,0,.0,-999,0
433,1960-04-04,5,3.7,67.00,5.8,4.8,1011.20,-999,-1.0,1.6,11.6,-999,0,.0,-999,0
433,1960-04-05,5,.0,57.00,4.7,5.0,1020.20,-999,-3.9,-1.0,10.4,-999,0,.0,-999,0
433,1960-04-06,5,.3,61.00,4.8,3.8,1019.10,-999,-4.1,-1.6,9.2,-999,0,.0,-999,0
433,1960-04-07,5,4.7,72.00,6.0,5.3,1015.20,-999,-3.2,-1.0,10.5,-999,0,.0,-999,0
433,1960-04-08,5,7.7,90.00,8.3,6.7,1008.30,-999,.1,1.2,9.9,-999,0,.0,-999,0
433,1960-04-09,5,7.7,85.00,8.3,6.8,1008.60,-999,4.9,5.3,9.7,-999,1,9.3,-999,0
433,1960-04-10,5,8.0,90.00,9.5,8.2,1006.30,-999,4.3,5.1,11.6,-999,1,.3,-999,0
433,1960-04-11,5,5.3,75.00,8.5,8.7,1002.60,-999,4.2,6.2,12.0,-999,1,4.4,-999,0
433,1960-04-12,5,5.0,70.00,7.8,8.5,1014.80,-999,3.8,6.0,12.5,-999,1,.0,-999,0
433,1960-04-13,5,6.3,55.00,7.7,12.7,1013.70,-999,1.4,5.6,16.9,-999,1,.0,-999,0
433,1960-04-14,5,6.0,69.00,8.3,9.0,1008.30,-999,6.9,7.0,13.6,-999,0,.0,-999,0
433,1960-04-15,5,4.3,72.00,7.4,7.2,1009.60,-999,.5,3.6,12.1,-999,1,.1,-999,0
433,1960-04-16,5,4.7,71.00,6.9,6.8,1011.30,-999,-.8,2.0,10.6,-999,1,.3,-999,0
433,1960-04-17,5,4.0,61.00,6.7,9.0,1017.00,-999,-1.9,2.8,14.2,-999,1,.0,-999,0
433,1960-04-18,5,6.3,62.00,8.3,11.6,1016.40,-999,3.9,4.9,17.1,-999,0,.0,-999,0
433,1960-04-19,5,3.7,42.00,7.1,16.6,1014.80,-999,6.0,8.2,22.5,-999,0,.0,-999,0
433,1960-04-20,5,2.0,40.00,7.1,16.2,1013.90,-999,5.6,9.0,21.4,-999,0,.0,-999,0
433,1960-04-21,5,6.0,52.00,7.6,11.6,1011.50,-999,4.4,9.0,19.4,-999,0,.0,-999,0
433,1960-04-22,5,7.7,75.00,8.3,8.7,1008.60,-999,4.2,5.5,10.5,-999,0,.0,-999,0
433,1960-04-23,5,6.0,56.00,5.3,6.0,1005.10,-999,4.3,5.1,9.5,-999,1,.0,-999,0
433,1960-04-24,5,6.0,78.00,6.5,4.4,999.70,-999,1.6,2.9,7.8,-999,1,.2,-999,0
433,1960-04-25,5,4.7,71.00,6.1,5.0,1003.70,-999,-.8,.6,12.0,-999,8,1.6,-999,0
433,1960-04-26,5,5.3,80.00,6.6,4.1,1005.50,-999,-.1,1.0,8.4,-999,8,3.0,-999,0
433,1960-04-27,5,6.0,70.00,6.4,6.2,1011.30,-999,-2.7,.8,9.2,-999,8,1.3,-999,0
433,1960-04-28,5,5.7,90.00,7.1,3.6,1011.30,-999,1.3,2.4,6.8,-999,1,1.9,-999,0
433,1960-04-29,5,6.0,75.00,7.2,6.8,1013.20,-999,-1.5,.8,11.6,-999,1,2.0,-999,0
433,1960-04-30,5,7.7,76.00,7.6,7.2,1007.90,-999,3.9,4.3,9.7,-999,1,.0,-999,0
433,1960-05-01,5,4.7,68.00,6.4,6.3,1005.10,-999,1.9,3.6,9.7,-999,1,.0,-999,0
433,1960-05-02,5,3.7,59.00,5.7,6.8,1010.70,-999,-1.6,.8,10.3,-999,1,.0,-999,0
433,1960-05-03,5,4.7,61.00,6.5,8.4,1016.80,-999,-1.5,1.6,12.0,-999,1,.1,-999,0
433,1960-05-04,5,3.7,49.00,6.6,12.6,1018.50,-999,.1,4.0,17.9,-999,1,.0,-999,0
433,1960-05-05,5,.3,38.00,6.2,15.4,1018.30,-999,1.4,6.4,20.6,-999,0,.0,-999,0
433,1960-05-06,5,3.7,37.00,6.8,16.7,1016.60,-999,4.1,8.8,22.0,-999,0,.0,-999,0
433,1960-05-07,5,5.3,51.00,9.4,16.3,1015.60,-999,2.1,8.2,21.1,-999,0,.0,-999,0
433,1960-05-08,5,2.7,49.00,8.4,15.8,1014.50,-999,5.4,9.0,21.5,-999,0,.0,-999,0
433,1960-05-09,5,4.7,55.00,9.9,16.1,1012.90,-999,5.1,10.2,20.0,-999,0,.0,-999,0
433,1960-05-10,5,7.7,70.00,11.8,14.8,1012.80,-999,10.4,12.2,19.0,-999,1,.6,-999,0
433,1960-05-11,5,6.3,61.00,11.0,16.0,1012.20,-999,8.7,11.2,20.8,-999,1,2.9,-999,0
433,1960-05-12,5,5.0,68.00,11.6,15.2,1011.00,-999,7.8,9.6,21.2,-999,1,.1,-999,0
433,1960-05-13,5,1.7,54.00,10.7,17.9,1008.50,-999,10.0,11.8,23.8,-999,0,.0,-999,0
433,1960-05-14,5,5.7,39.00,8.0,17.8,1012.20,-999,10.7,13.0,23.0,-999,0,.0,-999,0
433,1960-05-15,5,4.7,34.00,7.4,19.4,1012.20,-999,9.9,12.5,24.0,-999,0,.0,-999,0
433,1960-05-16,5,6.7,61.00,13.2,18.7,1007.70,-999,11.4,14.4,23.4,-999,0,.0,-999,0
433,1960-05-17,5,7.3,82.00,17.2,18.2,1005.80,-999,9.3,13.4,24.2,-999,1,.3,-999,0
433,1960-05-18,5,4.0,77.00,16.1,18.3,1004.20,-999,11.0,14.4,23.6,-999,1,3.8,-999,0
433,1960-05-19,5,7.7,76.00,11.8,13.6,1002.70,-999,10.1,9.9,18.3,-999,0,.0,-999,0
433,1960-05-20,5,6.3,60.00,10.6,15.9,1003.70,-999,9.9,11.9,20.1,-999,1,2.3,-999,0
433,1960-05-21,5,5.0,60.00,11.8,17.8,1004.80,-999,6.4,9.9,21.9,-999,0,.0,-999,0
433,1960-05-22,5,6.0,76.00,12.2,13.9,1006.20,-999,8.5,11.9,18.0,-999,1,.5,-999,0
433,1960-05-23,5,3.3,57.00,8.6,13.4,1012.00,-999,6.4,9.3,17.0,-999,1,.0,-999,0
433,1960-05-24,5,6.7,66.00,11.4,14.9,1008.80,-999,2.4,7.5,23.7,-999,0,.0,-999,0
433,1960-05-25,5,5.7,58.00,7.5,11.0,1018.40,-999,4.9,6.6,14.0,-999,1,4.0,-999,0
433,1960-05-26,5,4.7,71.00,9.2,10.6,1015.10,-999,3.3,6.2,13.4,-999,1,.0,-999,0
433,1960-05-27,5,5.7,59.00,8.6,13.0,1016.10,-999,2.0,5.8,16.5,-999,1,.4,-999,0
433,1960-05-28,5,7.3,57.00,9.7,15.8,1013.10,-999,4.2,9.9,19.7,-999,0,.0,-999,0
433,1960-05-29,5,4.3,50.00,9.3,16.7,1013.60,-999,10.5,12.1,20.8,-999,0,.0,-999,0
433,1960-05-30,5,8.0,72.00,11.2,13.4,1014.60,-999,8.4,11.4,17.7,-999,0,.0,-999,0
433,1960-05-31,5,6.7,73.00,12.0,14.7,1017.20,-999,10.1,11.0,18.2,-999,1,5.7,-999,0
433,1960-06-01,5,3.0,65.00,12.1,16.4,1019.30,-999,5.7,10.4,20.2,-999,1,.0,-999,0
433,1960-06-02,5,2.3,60.00,10.7,17.0,1020.00,-999,6.6,10.8,22.5,-999,0,.0,-999,0
433,1960-06-03,5,1.3,50.00,10.9,19.2,1017.70,-999,5.9,12.1,23.8,-999,0,.0,-999,0
433,1960-06-04,5,4.7,61.00,12.5,18.0,1014.40,-999,8.8,12.1,25.3,-999,0,.0,-999,0
433,1960-06-05,5,3.3,56.00,13.1,20.7,1010.50,-999,11.0,14.2,25.4,-999,1,.0,-999,0
433,1960-06-06,5,4.3,65.00,16.0,21.7,1009.10,-999,10.3,15.6,26.9,-999,1,2.8,-999,0
433,1960-06-07,5,4.0,66.00,16.6,20.7,1010.00,-999,10.3,16.4,26.9,-999,1,4.1,-999,0
433,1960-06-08,5,2.7,45.00,10.2,20.0,1010.10,-999,10.3,12.7,23.6,-999,1,.0,-999,0
433,1960-06-09,5,5.0,51.00,13.3,22.5,999.50,-999,13.9,16.5,28.4,-999,0,.0,-999,0
433,1960-06-10,5,5.3,57.00,12.6,19.0,1001.00,-999,11.7,15.5,23.9,-999,1,.0,-999,0
433,1960-06-11,5,7.3,60.00,10.6,16.1,1006.90,-999,11.5,12.8,20.4,-999,1,1.7,-999,0
433,1960-06-12,5,6.7,70.00,13.9,17.9,1006.20,-999,11.9,12.6,21.8,-999,1,.7,-999,0
433,1960-06-13,5,6.7,70.00,15.7,19.2,1002.30,-999,13.1,16.4,26.4,-999,0,.0,-999,0
433,1960-06-14,5,7.7,78.00,14.1,16.0,1007.90,-999,14.1,14.6,19.6,-999,1,8.3,-999,0
433,1960-06-15,5,5.3,67.00,12.3,15.8,1016.20,-999,8.0,11.8,20.5,-999,1,4.6,-999,0
433,1960-06-16,5,4.0,53.00,10.4,17.6,1020.20,-999,5.9,9.2,21.9,-999,1,4.6,-999,0
433,1960-06-17,5,6.7,63.00,13.7,18.6,1015.60,-999,12.9,13.6,22.9,-999,1,1.1,-999,0
433,1960-06-18,5,3.0,61.00,14.1,20.2,1016.90,-999,9.6,11.9,24.1,-999,1,.2,-999,0
433,1960-06-19,5,6.3,66.00,12.4,16.0,1010.80,-999,14.1,14.2,21.2,-999,1,13.9,-999,0
433,1960-06-20,5,6.3,68.00,10.7,14.2,1007.90,-999,9.7,10.2,17.4,-999,1,2.2,-999,0
433,1960-06-21,5,2.7,63.00,11.0,15.6,1013.20,-999,7.7,10.2,19.6,-999,1,.0,-999,0
433,1960-06-22,5,3.3,66.00,12.8,17.4,1014.10,-999,7.4,14.1,21.6,-999,0,.0,-999,0
433,1960-06-23,5,3.0,54.00,13.7,21.6,1014.00,-999,9.5,14.0,26.0,-999,0,.0,-999,0
433,1960-06-24,5,2.3,52.00,13.1,21.3,1013.60,-999,12.5,15.3,25.6,-999,0,.0,-999,0
433,1960-06-25,5,2.0,45.00,11.9,22.5,1011.60,-999,14.3,16.0,26.8,-999,0,.0,-999,0
433,1960-06-26,5,1.3,46.00,13.2,23.6,1008.70,-999,12.1,16.2,28.1,-999,0,.0,-999,0
433,1960-06-27,5,5.0,61.00,14.3,19.4,1007.40,-999,12.1,16.3,26.5,-999,0,.0,-999,0
433,1960-06-28,5,5.0,51.00,8.6,14.6,1005.10,-999,11.9,12.4,19.4,-999,1,.0,-999,0
433,1960-06-29,5,8.0,76.00,10.9,12.4,997.30,-999,5.2,10.0,14.6,-999,1,.0,-999,0
433,1960-06-30,5,7.7,68.00,9.6,12.0,1000.00,-999,9.9,10.9,14.9,-999,1,.5,-999,0
433,1960-07-01,5,6.7,74.00,9.8,11.3,1003.00,-999,8.4,9.1,15.4,-999,1,.0,-999,0
433,1960-07-02,5,6.7,64.00,9.3,12.4,1002.80,-999,6.3,9.0,16.8,-999,1,1.5,-999,0
433,1960-07-03,5,8.0,86.00,11.7,11.5,1000.70,-999,8.1,9.0,14.5,-999,1,.8,-999,0
433,1960-07-04,5,6.0,79.00,10.8,12.1,1001.70,-999,8.0,8.5,17.0,-999,1,16.2,-999,0
433,1960-07-05,5,7.7,76.00,12.8,15.3,1002.30,-999,5.1,7.4,20.0,-999,1,3.2,-999,0
433,1960-07-06,5,5.0,70.00,14.4,17.6,996.90,-999,14.5,14.5,22.0,-999,1,3.1,-999,0
433,1960-07-07,5,3.7,61.00,12.1,17.8,1001.90,-999,9.9,14.0,22.4,-999,1,1.2,-999,0
433,1960-07-08,5,7.0,70.00,14.8,18.4,997.40,-999,9.1,12.6,24.6,-999,1,.0,-999,0
